Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HIFtarg	DPM_1A2A	speckleChangingPT2399	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2	RTTA_DPMfc	RTTA_DPMpadj	DPMup	RTTA_1A2A	RTTA_1A2Apadj	1A2Aup
IARS2	2862.93571404963	-0.0441590713836551	0.261808000871107	-0.168669678683332	0.866056469927974	0.974337110977955	No	ns	No	24.5006	37.37085	35.01165	1.46421675314e-23	0.888775632382	4.32778124471e-23	1.00102	1.00102	11.5674	1.00102	0.113975867564	0.69726324616	No	0.0698167961799	0.811604066698	No
USP49	96.7526126753776	0.255434559279212	0.363069845747013	0.703541101722888	0.481718601747366	0.85136644583827	No	ns	No	0.5508	0.4655	0.71085	0.00560362040279	0.0154177780634	0.0117695282422	368.265	363.371	297.526	391.066	-0.387320838761	0.343319718163	No	-0.131886279481	0.744986963929	No
USP45	203.127018405588	0.171850498504975	0.249879149179484	0.687734447108821	0.491620023394219	0.856368941956689	No	ns	No	1.3923	1.6213	1.8359	0.0170247068872	0.00708035405486	1.65090699094e-06	1.00102	1.00102	1.00102	1.00102	0.0161692804733	0.954555058397	No	0.188019778978	0.504669236111	No
USP47	749.994613792667	0.0793165972789484	0.177968271049912	0.445678304402383	0.655829638511277	0.916741451481607	No	ns	Yes	2.7429	4.88545	4.9403	9.57786586696e-39	0.00645497440163	2.12053341014e-47	131.801	147.484	88.9798	89.8696	-0.365383051915	0.0670011198755	No	-0.286066454636	0.150308275643	No
USP46	473.730337209761	0.245900656512924	0.153501180995831	1.60194634932224	0.109167473908859	0.579072267050471	No	ns	No	1.4229	4.8718	2.3683	8.06572673268e-76	1.2250187347e-39	8.31678938748e-24	1.00102	1.00102	1.00102	1.00102	-0.192557412666	0.268251932015	No	0.0533432438472	0.756905911828	No
USP40	594.074312869205	0.253188374184622	0.198807741310728	1.27353377949654	0.202828693743452	0.675511806601403	No	ns	No	6.3066	6.34015	6.3247	0.422478751571	0.683621730981	0.618728670245	324.887	345.464	239.8	451.35	-0.18015130915	0.420801067746	No	0.0730370650348	0.743022419906	No
USP43	136.070350088464	0.217226924316809	0.195884535309532	1.10895392519656	0.267450058917614	0.72209923019198	No	ns	No	1.2354	1.3699	0.8884	0.980612965751	1.09290483574e-09	0.0437414820885	325.11	271.611	288.517	216.888	-0.350035462259	0.116154859791	No	-0.132808537942	0.54360713706	No
USP42	508.284375619699	0.00486592696276304	0.176419029171486	0.0275816445970416	0.977995821585724	0.996367952009591	No	ns	No	2.1672	2.62915	2.83575	1.9536263626e-05	0.000980766088843	1.21011517191e-13	666.125	604.84	503.848	517.417	0.274971236047	0.169495814179	No	0.27983716301	0.160671595847	No
TPRG1L	329.094721472997	-0.0952262972567768	0.253547513997983	-0.375575748131904	0.707232323147881	0.933309384051053	No	ns	Yes	36.8868	52.39985	36.74105	2.38251423242e-14	1.87911184409e-24	0.0169001929515	1114.92	1018.48	700.493	832.739	0.177282363322	0.535311363945	No	0.0820560660653	0.773742050236	No
RPS7	3137.48334813358	-0.38543152911184	0.133266819589474	-2.89217924085796	0.00382579614644081	0.254333474287882	No	dpm	No	117.6026	53.9821	63.49435	8.67176894971e-13	0.037497296312	4.49078041688e-16	69.0705	78.5246	148.707	125.573	0.260992582721	0.0806145970978	No	-0.124438946391	0.40488937647	No
RPS5	5702.51250484192	-0.331486496750636	0.197912245731021	-1.67491655468936	0.0939506050520034	0.556404049127611	Yes	ns	Yes	186.3223	80.5919	113.8376	2.94784956059e-06	3.33104597642e-07	3.71240205836e-06	950.749	821.283	853.205	886.683	0.338987499135	0.125830631458	No	0.00750100238439	0.972978958026	No
RPS3	13076.2924738897	-0.299161913203144	0.219560799731782	-1.36254701917922	0.173025315977235	0.647761796815072	No	ns	No	206.145	90.6077	127.9265	7.21700950765e-15	1.28554260623e-07	4.83453533407e-14	483.827	410.864	379.721	552.564	0.14630727203	0.551249318821	No	-0.152854641173	0.533571411279	No
RPS2	11522.126645055	-0.304370879757604	0.164390147123607	-1.85151534373131	0.064095449415925	0.509488138370814	No	ns	Yes	512.5766	121.5224	206.45265	5.93452062015e-32	1.63342434388e-12	3.63327905328e-31	2549.49	2183.67	2386.77	2739.58	0.239107065399	0.193500751408	No	-0.0652638143587	0.722649412452	No
VDAC3	1300.14414957571	-0.0380489004462512	0.0956913726732682	-0.397621012044279	0.690909569548618	0.927258842455501	No	ns	No	31.4073	31.53385	26.57205	0.564742255003	0.000243051387098	0.00254254568715	93.54	39.7072	63.3981	81.194	0.140988867554	0.194389008138	No	0.102939967108	0.341402072192	No
VDAC2	726.776620108196	0.00786437450853077	0.144362698407979	0.0544764997832439	0.956555531237269	0.993029612049464	No	ns	No	26.1383	32.74565	25.6748	0.0121277172297	2.27435260111e-07	0.246532453445	278.284	402.411	180.295	342.016	0.0306028769212	0.851232683145	No	0.0384672514297	0.812912086197	No
VDAC1	3051.77217910598	-0.103893956816523	0.179382546445119	-0.579175392898708	0.562470832686713	0.884393179958995	No	ns	No	113.5989	93.28225	109.11425	2.3210902227e-07	1.61790231689e-05	0.190738842187	430.44	390.287	461.805	424.767	0.226427983669	0.259906236884	No	0.122534026853	0.541908658594	No
RPS9	3689.78045534525	-0.312533569522511	0.182950506540734	-1.70829573217348	0.0875814828151013	0.545438918274028	No	ns	Yes	216.1065	102.93535	113.94675	2.99142452928e-14	0.274527825362	2.09550902292e-19	1158.96	970.213	1014.81	1076.66	0.17433643363	0.394552151894	No	-0.138197135892	0.499719574985	No
RPS8	6506.68342595053	-0.207506312520305	0.261616542016724	-0.793169693784272	0.427678962020354	0.826535140650733	No	ns	Yes	463.3942	174.1602	245.49455	1.19937969954e-19	8.10768072046e-09	6.79277392054e-19	1285.54	1231.92	1125.26	1237.04	0.366747848307	0.210131242804	No	0.159241535786	0.586325962749	No
PTP4A1	3934.18281580302	0.122030225940658	0.229710818546464	0.531234126075672	0.59525654743592	0.897800391557143	No	ns	No	0.023	0.03415	0.0335	0.628813591207	0.10335475105	0.0339687747616	1.00102	1.00102	1.00102	1.89082	0.0626776309158	0.807375085137	No	0.184707856856	0.472282046457	No
RPSA	3284.9464088155	-0.417840727241165	0.202564683642408	-2.06275210331723	0.0391361868020348	0.473587886739192	No	dpm	No	130.7474	79.518	65.013	3.66329754947e-05	0.000183276012295	1.51335793493e-09	79.5257	36.3705	109.556	210.215	0.363543970306	0.108900178874	No	-0.0542967569355	0.810782361244	No
MCM3AP	2256.17116063345	0.301241961826387	0.151059401873221	1.99419538334469	0.0461307064902296	0.489450045845771	No	1a2a	No	3.314	5.11855	6.87465	3.48441962793e-14	1.29642398654e-13	3.34019446199e-44	1088.67	1023.6	963.095	1047.63	-0.181980806633	0.282747585024	No	0.119261155193	0.480541103003	No
RPL28	4038.65794947372	-0.29842952163279	0.221928227569853	-1.34471186879036	0.178718300285246	0.652137595063218	No	ns	No	141.1711	41.4665	54.8112	1.24877298624e-17	0.000180778497114	1.98402160622e-22	1229.48	1200.23	1127.37	1316.01	0.373370650787	0.132778054481	No	0.0749411291538	0.7628549568	No
RPL24	4539.37476702293	-0.175178291798569	0.276200822936602	-0.634242468708281	0.525922595788875	0.869396007346729	No	ns	No	296.2011	125.415	147.231	9.76366065345e-14	0.0541515114342	9.81288693633e-18	111.113	121.235	92.2053	164.168	0.206415111042	0.50407881867	No	0.031236819243	0.919463275642	No
RPL27	3381.1109215898	-0.424956110554934	0.27579380899247	-1.54084717168737	0.123353985698436	0.596134880329723	No	ns	Yes	306.6916	145.70765	182.02135	2.99565382741e-10	0.12579030266	1.5522783573e-13	1016.59	968.767	898.918	1000.02	0.272228419879	0.377579675251	No	-0.152727690676	0.620596595091	No
RPL26	3349.40122017791	-0.338859127208451	0.204135993399067	-1.65996756165392	0.096920978420004	0.563899781848327	No	ns	No	15.3575	9.1812	9.0801	4.04422217492e-06	0.129551727153	1.39078865465e-06	587.378	647.439	467.033	584.263	0.259290712534	0.256458004236	No	-0.079568414674	0.727660397423	No
RPL23	3641.04715531305	-0.344452695070984	0.259487704763089	-1.32743358836777	0.184365294977403	0.658522162541268	No	ns	Yes	147.4505	72.98935	91.6958	3.05223209876e-27	1.68321283321e-05	3.23413073338e-25	1262.73	1151.06	1050.85	1136.16	0.262555505796	0.365784423183	No	-0.0818971892752	0.777864380982	No
RPL22	1815.63118664842	-0.333655963756444	0.132400414957665	-2.52005225106832	0.0117337414841961	0.339466758589312	No	dpm	No	31.2726	32.77505	30.5853	0.751377243094	0.0313962100822	0.0432794207679	1163.08	1080.66	1101.01	1205.68	0.230408086992	0.121293236297	No	-0.103247876765	0.487475153637	No
ATG3	1106.30888306769	-0.0411712678988466	0.205450481160264	-0.200395091149631	0.841171598322596	0.968875271957786	No	ns	No	7.4959	7.98815	7.72835	0.649298507962	0.447029172244	0.89340434414	1.00102	1.00102	1.00102	1.00102	0.0503024587199	0.827240506843	No	0.00913119082106	0.968364429358	No
ATG7	439.455655953883	0.156581743012053	0.16750492389355	0.934788896782288	0.349897102766135	0.782146413369622	No	ns	No	2.7894	2.88185	3.002	0.452617377637	0.0186273509748	0.145483878579	118.232	234.462	203.319	190.417	-0.115992573738	0.540594199186	No	0.0405891692737	0.829301984502	No
ATG5	769.055741114788	-0.13816205973162	0.181536751384228	-0.761069362969902	0.446615638506167	0.836250809412893	No	ns	No	5.1775	7.64385	5.85975	4.61737487739e-13	1.3741196218e-11	0.0198398910443	24.0245	29.2521	30.8093	1.00102	0.0852344435915	0.676305182237	No	-0.0529276161401	0.795162327839	No
TTK	805.533089501441	0.232382534295796	0.204165633551321	1.13820592747987	0.255034504155705	0.712403656028942	No	ns	No	0.5789	0.1423	0.4906	6.64956266287e-07	2.36198122861e-08	0.0830449730625	1.00102	1.00102	1.00102	1.00102	-0.197118620215	0.389958979536	No	0.0352639140811	0.877395471828	No
ZUFSP	341.91094674751	-0.150972818955232	0.191239601650362	-0.789443282941215	0.429852966788017	0.827213589720271	No	ns	No	2.8616	2.623	3.06815	0.0349818628055	3.25655439744e-05	0.000978333420804	1.00102	1.00102	1.00102	1.00102	0.146125064944	0.499848345184	No	-0.00484775401104	0.982096277457	No
SNRNP35	277.902625164645	-0.240479312102505	0.240736316277203	-0.99893242457693	0.317827427638277	0.759870200376226	No	ns	Yes	7.1403	3.9999	3.7228	1.32937556436e-17	0.000240374070403	1.56478660815e-31	858.877	737.531	740.089	754.104	-0.0572049310562	0.832479922083	No	-0.297684243159	0.270496355642	No
ACYP1	114.342443636678	0.309204551203108	0.326408309420975	0.947293749205143	0.343489115140299	0.778337011443784	No	ns	No	4.0582	2.0162	2.5507	1.02878132411e-12	0.00164734399521	7.81891231623e-09	292.743	227.232	219.558	176.069	0.0453836830209	0.902948485856	No	0.354588234224	0.336442129497	No
ACSL4	80.1139406429584	0.566109583389338	0.541948953394655	1.04458100683348	0.296216661598699	0.742981057967457	No	ns	No	11.2338	37.9143	15.46505	7.99993348247e-37	2.34047541696e-17	2.50860226808e-06	1.00102	62.7307	4.56021	11.2337	0.063649822256	0.917553370662	No	0.629759405645	0.30229250202	No
HR	492.899737977761	0.492585451192525	0.394026344464031	1.25013329213446	0.211250860017094	0.683879765854774	No	ns	No	0.2071	0.2489	0.147	0.133026268007	0.192860556608	0.0163920434331	608.288	457.134	417.538	575.143	-0.0219838372346	0.96033712721	No	0.470601613958	0.286180077239	No
TRIM32	382.371552493006	0.00637376851686245	0.223696204995372	0.0284929666866469	0.97726897752441	0.996367952009591	No	ns	No	4.2327	5.48445	5.93165	6.7453257115e-08	0.0216502287288	9.03368313134e-15	1.00102	4.78266	1.00102	1.00102	-0.0297229523781	0.906091375857	No	-0.0233491838613	0.925940561004	No
TRIM37	16697.5673812038	-0.0500894050162776	0.137930698760272	-0.363149070268502	0.716493530265439	0.935154932224213	No	ns	No	3.3308	5.0827	4.71395	7.64179879737e-14	0.130810268178	2.69399992953e-12	210.771	208.435	213.663	285.625	-0.0536495815278	0.728021058108	No	-0.103738986544	0.501235491446	No
TRIM36	123.358200672161	0.574444419943293	0.292042216742969	1.96699102735845	0.0491842452092143	0.494254819739348	No	1a2a	No	0.3821	0.1298	0.3347	5.37711154683e-08	1.46225875566e-06	0.0274830992383	1.00102	1.00102	1.00102	1.00102	-1.15280933869	0.000394631920406	No	-0.578364918748	0.070596923338	No
TRIM35	285.47332260753	0.304051516227653	0.187089980526371	1.62516194278397	0.104128057162986	0.572592419515468	No	ns	No	6.3837	5.8813	6.64935	0.00646140694995	0.000939267855367	0.879065113811	91.2043	48.0491	14.2368	36.7042	-0.0859912211943	0.686756499046	No	0.218060295033	0.301215339927	No
NEBL	1820.57174837629	0.322552938297429	0.364598375055423	0.884680131249618	0.376329174698026	0.797752742402766	No	ns	No	2.5777	11.4766	5.31835	2.09118061182e-52	2.23888383076e-20	2.19524590087e-15	1.00102	1.00102	1.00102	1.00102	-0.106708413136	0.793664516429	No	0.215844525161	0.596582710784	No
ZNF585A	55.783334821916	0.0582619790387169	0.270475100894504	0.215406071930596	0.829450736404937	0.966391091096304	No	ns	Yes	0.6576	0.8077	1.07515	4.2386263436e-05	9.38565447533e-08	3.08028797155e-21	256.484	239.467	146.038	222.338	-0.230499163925	0.455223929654	No	-0.172237184886	0.570751934253	No
TPP2	696.573236548935	0.118323577623353	0.224663338230795	0.526670611035786	0.598422347748365	0.898469151687947	No	ns	No	5.7165	4.8467	7.5945	6.31020631536e-05	1.05988266242e-23	1.63009635861e-16	1.00102	1.00102	1.00102	1.00102	-0.152705957847	0.545009248334	No	-0.0343823802234	0.891316251333	No
DNAJC30	319.868137816826	-0.330831952735732	0.193853969269333	-1.70660396577223	0.0878956875678767	0.546196213570806	No	ns	No	7.5058	6.9203	4.61165	0.0113488178779	2.0771313745e-18	4.23199754417e-20	939.738	944.631	1015.82	1046.51	0.303559291311	0.167022533125	No	-0.0272726614244	0.901178669241	No
NEURL4	591.784143282637	0.073913917022922	0.120877422478292	0.611478268708087	0.540883000710702	0.875542783949468	No	ns	Yes	2.6658	3.49305	2.7282	0.0361461848001	2.33007929151e-05	0.224807697229	1396.76	1349.49	1344.26	1435.13	0.0652380003235	0.636442009459	No	0.139151917346	0.309622187764	No
DECR2	279.607694163927	-0.406099420685793	0.212812307048609	-1.90825157772964	0.0563587081978002	0.50022292863079	No	ns	No	14.7303	5.07285	5.56655	4.87285448207e-18	0.996106299352	7.63128718219e-27	1783.15	1491.75	1426.12	1755.57	0.242131154896	0.31378677765	No	-0.16396826579	0.495480703587	No
DECR1	1228.72675768202	-0.238098943341097	0.194818290166264	-1.22215908546316	0.221647472802225	0.692873603301629	No	ns	No	18.8145	28.5474	13.7725	4.0057795566e-09	1.74458711443e-18	4.64818527508e-05	1.00102	1.00102	1.00102	1.00102	0.043087172584	0.843565652827	No	-0.195011770757	0.371595377554	No
TFF1	12202.5147939642	-0.308983137545866	0.58495647494808	-0.528215603687934	0.597349700545746	0.898469151687947	No	ns	No	0.0715	0.21755	0.0112	0.532804068222	0.0526493563215	0.00801181794778	243.805	336.455	295.413	364.483	0.460329182054	0.481538786282	No	0.151346044508	0.817000924215	No
TFF3	385.40236977824	-0.399493647595562	0.552049091159157	-0.723656018990506	0.46927694057435	0.847972685918735	No	ns	No	2.9852	2.8975	1.46195	0.299883374983	5.11570514939e-06	0.0105874646871	416.759	237.798	362.926	299.083	0.508222770563	0.411140536752	No	0.108729122967	0.860433332218	No
KLB	22.839300093532	-0.0172695746616228	0.400335196722138	-0.0431377875415963	0.965591697219868	0.994605972484557	No	ns	No	0.0623	0.1936	0.06415	0.210708850983	0.348882052172	0.334284862977	132.246	31.8103	151.043	176.736	-0.610605550916	0.16959275891	No	-0.627875125578	0.151038521164	No
TMPRSS2	227.8174909604	-0.0204031290408362	0.451065702868018	-0.0452331642842864	0.963921460018178	0.994179228955321	No	ns	No	0.1159	20.91565	0.11735	6.87133337327e-47	1.01208689387e-17	0.0640003834218	372.492	241.58	184.855	225.897	-0.357819596039	0.478411611395	No	-0.378222725079	0.453134871362	No
TMPRSS3	46.6258367439704	0.357250431712469	0.503922074457326	0.708939833797106	0.47836181441855	0.849890935922229	No	ns	No	0.7893	1.9173	0.6419	0.453146278749	0.650003358142	0.827056390244	225.564	331.561	286.849	338.457	1.71787903764	0.00538201702731	Yes	2.07512946935	0.000712374932304	Yes
TMPRSS4	44.0891251696013	-0.348262237286879	0.855984809598832	-0.406855628022297	0.684114027164926	0.924324250959504	No	ns	No	0.0293	2.64955	0.02165	1.38682176724e-19	7.5408630097e-26	0.469049374813	348.689	282.956	367.931	308.76	-0.176846893943	0.853503817291	No	-0.52510913123	0.583505394867	No
ABCC10	412.779348380498	-0.110752008640577	0.301779688981624	-0.36699623163612	0.713621828907257	0.934443849877851	No	ns	No	2.5694	1.93155	1.9449	1.62451027037e-06	0.649138888765	8.99661934457e-08	846.642	669.461	709.947	749.21	0.0757765315838	0.822967915889	No	-0.0349754770568	0.917671589435	No
EMG1	757.275903980085	-0.415715709909578	0.28366144308093	-1.46553477763621	0.14277507114808	0.615828791841205	No	ns	Yes	6.4627	3.8576	3.7781	3.6693231682e-09	0.39603573151	3.77899991455e-14	1352.38	1296.1	1170.75	1390.86	0.4231199819	0.183447906083	No	0.00740427199015	0.981431941592	No
TRIM16L	274.025496576792	-0.71339838732663	0.376657485574682	-1.89402418549619	0.0582217997094432	0.504474518042471	No	ns	No	1.8891	1.592	1.76435	0.000702794764924	0.00618711909742	0.311227965145	285.848	227.343	184.188	227.899	1.23665462063	0.00371890604602	Yes	0.523256233307	0.220311054787	No
COMMD8	238.650542617236	-0.365573864238312	0.181620810619143	-2.01284127623962	0.0441313300308813	0.483794051438488	No	dpm	No	9.0463	17.6038	9.70435	2.46053703369e-09	5.37408901386e-11	0.594385913348	1.00102	1.00102	1.00102	1.00102	-0.0633265526844	0.756560534161	No	-0.428900416923	0.0358434995649	No
COMMD9	292.393337443442	-0.437159445223463	0.204618551367876	-2.13646046412238	0.0326419002082858	0.44780281830098	No	dpm	No	9.0702	8.0212	6.1173	0.000137282974946	1.82445618103e-19	1.29872512943e-25	13.4582	12.9021	48.9389	1.00102	0.174575988584	0.449029661024	No	-0.262583456639	0.255399638972	No
COMMD2	404.536276991309	0.149214660761441	0.168373463436519	0.886212457212412	0.375503052127188	0.796938383955036	No	ns	No	7.4391	7.9243	9.59345	0.386491885396	7.84913844231e-06	9.97379219876e-08	16.6837	1.00102	1.89082	15.6827	-0.152855677733	0.422461046268	No	-0.0036410169718	0.98464086743	No
COMMD3	174.349179760896	-0.239476360142281	0.272313629388843	-0.879413787256044	0.379176959285024	0.798560395356137	No	ns	No	4.472	1.77065	2.3285	2.23960980677e-17	4.63918746476e-07	7.46850591322e-19	1.00102	1.00102	1.00102	1.00102	0.074490006491	0.80844633281	No	-0.164986353651	0.590788675321	No
COMMD1	303.648328839191	-0.388830846100106	0.231691573453463	-1.678226101642	0.0933029680538956	0.556034616511761	No	ns	No	13.2278	9.2055	8.12275	2.86889199808e-10	0.000341987177299	6.59984151724e-21	34.146	32.2552	75.6328	113.672	0.432191070069	0.0989688559466	No	0.043360223969	0.868579069257	No
COMMD6	281.205602916082	-0.835418493914023	0.403832532732279	-2.06872509320061	0.038571891090647	0.470576750604865	No	dpm	No	26.817	20.09305	17.56095	6.71423612882e-05	1.56230849602e-05	2.16324973805e-11	1.00102	1.00102	1.00102	4.22654	0.29830773306	0.509237946923	No	-0.537110760854	0.235628346091	No
COMMD7	589.277018669738	-0.363572751033274	0.193235542267223	-1.88150040498498	0.0599038802383883	0.505966146082495	No	ns	Yes	32.5138	16.8809	14.54015	1.77500116788e-12	1.01204194789e-05	1.75588867299e-22	627.085	621.301	623.526	640.654	0.159924136659	0.461513340196	No	-0.203648614375	0.348469734698	No
COMMD4	1044.77068853813	-0.264885047096119	0.196616491716543	-1.3472168320346	0.177910408448848	0.652137595063218	No	ns	No	9.7079	6.0817	4.6821	1.63487204396e-13	1.8265503348e-15	1.93763420557e-32	702.273	476.487	741.09	629.532	0.259735274127	0.239453050067	No	-0.00514977296929	0.981385905877	No
